Label,Threat_v2,Flow Packets/s,Flow Bytes/s,Flow Duration,Total Fwd Packets,Total Backward Packets
BENIGN,ALERT: HIGH_BYTE_RATE,667.7444296,732916.2859,142270,43,52
BENIGN,ALERT: HIGH_BYTE_RATE,821.3518964,836022.3798,122968,43,58
BENIGN,ALERT: HIGH_BYTE_RATE,800.1235278,782689.2573,142478,50,64
BENIGN,ALERT: HIGH_BYTE_RATE,703.680738,776821.7319,143531,45,56
BENIGN,ALERT: HIGH_BYTE_RATE,688.95216,732960.7368,142245,42,56
BENIGN,ALERT: HIGH_BYTE_RATE,403.7719025,412940.8895,118879,21,27
BENIGN,ALERT: HIGH_BYTE_RATE,398.2679581,403708.1289,118011,21,26
BENIGN,ALERT: HIGH_BYTE_RATE,751.3304811,775790.4623,143745,49,59
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2232.613,2385778.676,23739,25,28
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2222.697158,2358709.126,23395,24,28
BENIGN,ALERT: HIGH_BYTE_RATE,696.3494408,713104.0304,142170,45,54
BENIGN,ALERT: HIGH_BYTE_RATE,713.2069139,739120.0985,143016,47,55
BENIGN,ALERT: HIGH_BYTE_RATE,264.5603835,318014.3309,313728,29,54
BENIGN,ALERT: HIGH_BYTE_RATE,437.9574339,413448.6621,118733,22,30
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2411.37152,2620991.624,23638,27,30
BENIGN,ALERT: HIGH_BYTE_RATE,634.6106907,727040.6918,143395,40,51
BENIGN,ALERT: HIGH_BYTE_RATE,534.8613068,567450.7769,188834,45,56
BENIGN,ALERT: HIGH_BYTE_RATE,736.6175357,734616.1597,143901,48,58
BENIGN,ALERT: HIGH_BYTE_RATE,702.6913077,742744.7122,142310,46,54
BENIGN,ALERT: HIGH_BYTE_RATE,786.1248956,742031.7117,142471,49,63
BENIGN,ALERT: HIGH_BYTE_RATE,788.0495425,737223.834,143392,48,65
BENIGN,ALERT: HIGH_BYTE_RATE,672.3819129,730276.7972,142776,43,53
BENIGN,ALERT: HIGH_BYTE_RATE,554.765968,566241.6983,189269,49,56
BENIGN,ALERT: HIGH_BYTE_RATE,728.490274,771092.9456,142761,47,57
BENIGN,ALERT: HIGH_BYTE_RATE,745.1407683,743116.2349,142255,47,59
BENIGN,ALERT: HIGH_BYTE_RATE,557.0321328,568522.9099,188499,46,59
BENIGN,ALERT: HIGH_BYTE_RATE,428.9354831,412871.4287,118899,22,29
BENIGN,ALERT: HIGH_BYTE_RATE,552.115998,574415.0519,186555,46,57
BENIGN,ALERT: HIGH_BYTE_RATE,519.9492285,516696.997,196173,45,57
BENIGN,ALERT: HIGH_BYTE_RATE,741.0514541,769588.9262,143040,48,58
BENIGN,ALERT: HIGH_BYTE_RATE,654.84268,787152.46,126748,31,52
BENIGN,ALERT: HIGH_BYTE_RATE,673.0465874,731040.7684,142635,41,55
BENIGN,ALERT: HIGH_BYTE_RATE,764.0276171,741106.7886,142665,50,59
BENIGN,ALERT: HIGH_BYTE_RATE,789.9335897,769493.1842,143050,47,66
BENIGN,ALERT: HIGH_BYTE_RATE,721.7484531,771331.8712,142709,46,57
BENIGN,ALERT: HIGH_BYTE_RATE,745.3158966,769662.8826,144905,49,59
BENIGN,ALERT: HIGH_BYTE_RATE,788.2419414,777932.0159,143357,48,65
BENIGN,ALERT: HIGH_BYTE_RATE,783.995296,760419.4375,142858,51,61
BENIGN,ALERT: HIGH_BYTE_RATE,534.2587033,515839.4985,196534,48,57
BENIGN,ALERT: HIGH_BYTE_RATE,734.6356207,759879.1,142928,48,57
BENIGN,ALERT: HIGH_BYTE_RATE,761.7380594,786194.7132,123402,44,50
BENIGN,ALERT: HIGH_BYTE_RATE,714.6310192,740637.9833,142731,47,55
BENIGN,ALERT: HIGH_BYTE_RATE,392.1261078,373633.4405,127510,21,29
BENIGN,ALERT: HIGH_BYTE_RATE,757.9106929,782542.7904,142497,49,59
BENIGN,ALERT: HIGH_BYTE_RATE,577.6544022,573257.8104,186963,48,60
BENIGN,ALERT: HIGH_BYTE_RATE,505.4053098,512349.5787,197861,46,54
BENIGN,ALERT: HIGH_BYTE_RATE,735.5001401,781059.1202,142760,47,58
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2298.067921,2471274.151,23498,25,29
BENIGN,ALERT: HIGH_BYTE_RATE,763.3587786,780979.0602,142790,50,59
BENIGN,ALERT: HIGH_BYTE_RATE,525.440056,529746.604,194123,47,55
BENIGN,ALERT: HIGH_BYTE_RATE,728.1944279,740181.6285,142819,48,56
BENIGN,ALERT: HIGH_BYTE_RATE,574.0127785,574967.6783,186407,48,59
BENIGN,ALERT: HIGH_BYTE_RATE,790.0274762,769626.5897,143033,47,66
BENIGN,ALERT: HIGH_BYTE_RATE,593.2168719,548101.706,195544,50,66
BENIGN,ALERT: HIGH_BYTE_RATE,682.0658862,743325.247,142215,44,53
BENIGN,ALERT: HIGH_BYTE_RATE,660.1355385,732146.4939,142395,41,53
BENIGN,ALERT: HIGH_BYTE_RATE,700.5646551,740538.8743,142742,44,56
BENIGN,ALERT: HIGH_BYTE_RATE,717.354267,790720.0443,122673,39,49
BENIGN,ALERT: HIGH_BYTE_RATE,588.115784,573060.0199,187038,50,60
BENIGN,ALERT: HIGH_BYTE_RATE,744.0162841,772667.9301,142470,46,60
BENIGN,ALERT: HIGH_PACKET_RATE,12422.36025,0.0,161,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,40816.32653,755102.0408,49,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,666666.6667,17700000.0,3,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,590909.0909,29500000.0,22,13,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12779.55272,945686.901,313,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15810.27668,837944.664,253,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21276.59574,1127659.574,188,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16260.1626,1203252.033,246,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15384.61538,815384.6154,260,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14545.45455,1076363.636,275,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21505.37634,1591397.849,186,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21164.02116,1121693.122,189,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13793.10345,1020689.655,290,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17467.24891,925764.1921,229,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15037.59398,1112781.955,266,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15564.20233,824902.7237,257,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15444.01544,1142857.143,259,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,1065326.633,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15686.27451,831372.549,255,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15151.51515,1121212.121,264,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20202.0202,1070707.071,198,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,10025.06266,741854.6366,399,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12500.0,925000.0,320,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15267.17557,809160.3053,262,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16000.0,848000.0,250,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12944.98382,957928.8026,309,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14760.1476,988929.8893,271,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12345.67901,802469.1358,324,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12422.36025,658385.0932,322,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,8547.008547,632478.6325,468,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12048.19277,891566.2651,332,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11940.29851,632835.8209,335,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16528.92562,876033.0579,242,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13289.03654,983388.7043,301,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,500000.0,3000000.0,4,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,40816.32653,0.0,49,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,12422.36025,0.0,161,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,18348.62385,0.0,109,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,8264.46281,0.0,242,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,41666.66667,770833.3333,48,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,3759.398496,22556.39098,1064,3,1
BENIGN,ALERT: HIGH_PACKET_RATE,6535.947712,39215.68627,306,1,1
BENIGN,ALERT: HIGH_PACKET_RATE,4587.155963,27522.93578,872,3,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19323.6715,1516908.213,207,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12539.18495,808777.4295,319,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15748.0315,1236220.472,254,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14035.08772,821052.6316,285,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15686.27451,1137254.902,255,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15810.27668,1146245.059,253,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4366.812227,349344.9782,458,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3533.568905,222614.841,566,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4938.271605,409876.5432,405,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4073.319756,368635.4379,491,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,2945.5081,243004.4183,679,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4056.795132,310344.8276,493,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3577.817531,323792.4866,559,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3787.878788,257575.7576,528,1,1
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17094.01709,102564.1026,117,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,12422.36025,74534.16149,161,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,10752.68817,64516.12903,186,2,0
BENIGN,ALERT: HIGH_BYTE_RATE,750.9351748,730934.5903,4722112,1611,1935
BENIGN,ALERT: HIGH_PACKET_RATE,12658.22785,75949.36709,158,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,13888.88889,83333.33333,144,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17094.01709,102564.1026,117,2,0
BENIGN,ALERT: HIGH_PACKET_RATE,16260.1626,97560.97561,123,2,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12096.77419,262096.7742,248,3,0
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,953271.028,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,1341176.471,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1202312.139,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23391.81287,1239766.082,171,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17857.14286,1437500.0,224,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1272727.273,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22222.22222,1000000.0,180,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,1025125.628,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19607.84314,1588235.294,204,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1109826.59,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1179190.751,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16064.25703,1301204.819,249,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18867.92453,2396226.415,212,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4854.368932,334951.4563,824,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19607.84314,1843137.255,204,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12698.4127,711111.1111,315,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12461.05919,1009345.794,321,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23255.81395,1046511.628,172,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25316.4557,1569620.253,158,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,1058823.529,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25974.02597,1116883.117,154,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25477.70701,1095541.401,157,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25157.2327,930817.6101,159,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16528.92562,1685950.413,242,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25477.70701,1095541.401,157,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1090909.091,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24539.8773,1055214.724,163,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1641618.497,173,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,1551401.869,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24096.38554,1036144.578,166,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16949.15254,2677966.102,236,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25806.45161,1109677.419,155,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26490.06623,1165562.914,151,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22099.44751,1569060.773,181,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21164.02116,1460317.46,189,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24390.2439,1170731.707,164,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1364055.3,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18518.51852,1462962.963,216,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,27027.02703,1702702.703,148,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,964824.1206,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17316.01732,692640.6926,231,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17621.14537,1427312.775,227,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25000.0,1100000.0,160,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20202.0202,1979797.98,198,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19417.47573,776699.0291,206,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16326.53061,1812244.898,245,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19417.47573,1223300.971,206,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25316.4557,1392405.063,158,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21164.02116,1714285.714,189,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14388.48921,1107913.669,278,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17857.14286,1285714.286,224,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11661.80758,1107871.72,343,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22099.44751,1922651.934,181,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21621.62162,1243243.243,185,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13422.81879,469798.6577,298,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20202.0202,2202020.202,198,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22222.22222,1733333.333,180,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25806.45161,1522580.645,155,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22857.14286,1645714.286,175,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19047.61905,1009523.81,210,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22471.91011,966292.1348,178,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,14184.39716,1815602.837,282,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,2371859.296,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19607.84314,823529.4118,204,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1275510.204,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24242.42424,1090909.091,165,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17167.38197,1218884.12,233,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23668.63905,1230769.231,169,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20304.56853,1543147.208,197,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24096.38554,1060240.964,166,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,1082352.941,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22471.91011,921348.3146,178,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22727.27273,1647727.273,176,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16736.40167,1841004.184,239,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21505.37634,1118279.57,186,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3802.281369,307984.7909,1052,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,10178.11705,824427.4809,393,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15037.59398,1218045.113,266,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18779.34272,2084507.042,213,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15873.01587,1880952.381,252,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15267.17557,1236641.221,262,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,17621.14537,916299.5595,227,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16260.1626,1804878.049,246,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20512.82051,2276923.077,195,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23391.81287,1216374.269,171,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,1195402.299,174,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20000.0,2220000.0,200,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21276.59574,1191489.362,188,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23952.09581,1245508.982,167,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3629.764065,294010.8893,1102,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22598.87006,1220338.983,177,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21505.37634,1096774.194,186,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,4807.692308,346153.8462,832,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22988.50575,1218390.805,174,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11730.20528,1208211.144,341,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11461.31805,538681.9484,349,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23529.41176,941176.4706,170,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22471.91011,1101123.596,178,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,13745.70447,1154639.175,291,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20202.0202,848484.8485,198,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22346.36872,1184357.542,179,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22346.36872,938547.486,179,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21857.9235,1584699.454,183,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18433.17972,1511520.737,217,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,24390.2439,1170731.707,164,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,12944.98382,2957928.803,309,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,22598.87006,1604519.774,177,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21978.02198,879120.8791,182,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,25000.0,1200000.0,160,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19512.19512,1131707.317,205,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18518.51852,2092592.593,216,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18691.58879,1177570.093,214,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,18181.81818,2363636.364,220,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20100.50251,804020.1005,199,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19323.6715,1603864.734,207,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23391.81287,1099415.205,171,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,11363.63636,875000.0,352,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23952.09581,1269461.078,167,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20725.3886,1844559.585,193,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,15686.27451,2164705.882,255,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21052.63158,1389473.684,190,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16806.72269,1899159.664,238,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23668.63905,1491124.26,169,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21621.62162,908108.1081,185,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,3773.584906,269811.3208,1060,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1653061.224,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21857.9235,1071038.251,183,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,19230.76923,1557692.308,208,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21739.13043,1565217.391,184,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,16129.03226,1306451.613,248,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21621.62162,1989189.189,185,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,21052.63158,1705263.158,190,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,26315.78947,1289473.684,152,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,20408.16327,1102040.816,196,2,2
BENIGN,ALERT: HIGH_PACKET_RATE | HIGH_BYTE_RATE,23121.38728,1364161.85,173,2,2
